track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Blowin' Your Mind!,Van Morrison,1967-09,183306,85,0.491,0.185,0.583,0.0,0.406,-10.964,0.0376,150.566,4
4feXcsElKIVsGwkbnTHAfV,Somethin' Stupid,The World We Knew,Frank Sinatra,1967-08,162493,76,0.257,0.736,0.338,0.0,0.252,-12.902,0.0357,207.356,4
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,United,Marvin Gaye,1967-08-29,151666,83,0.663,0.43,0.6,0.0,0.184,-10.87,0.032,129.987,4
745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations Sing Smokey,The Temptations,1965-03-22,165000,82,0.574,0.636,0.418,0.0,0.0961,-10.739,0.0345,104.57,4
1UwriLz98ILbRhrtohTca1,The Wanderer,The Best Of Dion,Dion,2001-01-01,167160,58,0.623,0.193,0.48,0.0,0.11,-13.215,0.0392,114.437,4
1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,Buffalo Springfield,1966-12-05,153693,79,0.653,0.406,0.519,0.0209,0.101,-10.164,0.0497,98.883,4
4c4jJJoaiY21t2TyRZgdWS,Magic Carpet Ride,The Second,Steppenwolf,1968-10-01,271573,68,0.64,0.142,0.651,0.28,0.0341,-14.981,0.0517,111.676,4
4Hhv2vrOTy89HFRcjU3QOx,At Last,At Last!,Etta James,1960,179693,75,0.274,0.547,0.348,0.0133,0.334,-8.631,0.0293,87.43,3
0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered 2000,Music From Big Pink (Remastered),The Band,1968-07-01,274493,69,0.63,0.373,0.552,5.78e-05,0.103,-9.28,0.0545,143.868,4
57460SJgSpCXaRJ9YIYHxy,Going Up The Country,The Best Of Canned Heat,Canned Heat,1987-01-01,171373,60,0.653,0.806,0.239,0.0146,0.132,-18.54,0.0453,80.392,4
0bfvHnWWOeU1U5XeKyVLbW,Can't Take My Eyes off You,Solo,Frankie Valli,1967,203680,73,0.581,0.508,0.78,1.07e-05,0.0799,-7.053,0.0567,123.711,4
3G0EALIIp5DAeIERxXBHmo,Waterloo Sunset,Something Else (Deluxe),The Kinks,1967-09-15,194520,64,0.521,0.0975,0.691,0.0,0.187,-7.377,0.0251,107.707,4
7znjbX9XdoQayIrVNdd50Z,The Girl From Ipanema,Getz/Gilberto (Expanded Edition),Stan Getz,1964-03-01,320253,67,0.654,0.867,0.147,0.000923,0.0986,-17.844,0.039,130.359,4
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Willy And The Poor Boys (Expanded Edition),Creedence Clearwater Revival,1969-11-02,140773,85,0.64,0.201,0.663,0.00806,0.152,-7.516,0.0374,132.77,4
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,Let It Bleed,The Rolling Stones,1969-12-05,270773,76,0.634,0.447,0.63,0.039,0.17,-8.277,0.031,118.628,4
1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Tell Mama,Etta James,1968-04-18,156653,74,0.477,0.689,0.433,0.000195,0.151,-6.473,0.0247,82.52,3
1WN4uNclrDuczTO3bCr8s1,Be My Baby,Presenting the Fabulous Ronettes Featuring Veronica,The Ronettes,1964-11-01,160906,78,0.512,0.168,0.771,0.0,0.0895,-7.006,0.0402,129.639,4
3ZpTyU4mF3PR9jLpFA3AAC,Ain't That A Kick In The Head,The Capitol Years,Dean Martin,1996-05-30,145800,56,0.661,0.458,0.311,0.0,0.233,-9.549,0.0701,132.008,4
6PgVDY8GTkxF3GmhVGPzoB,"Hold On, I'm Comin'","Hold On, I'm Comin'",Sam & Dave,1966,155706,70,0.803,0.196,0.338,0.038,0.097,-14.029,0.0349,106.841,4
3spdoTYpuCpmq19tuD0bOe,My Way,My Way (Expanded Edition),Frank Sinatra,1969-03,276800,72,0.401,0.7,0.381,0.0,0.122,-7.458,0.0274,75.454,4
3MpGQae6zAFd7Z1FdLV9fV,Twilight Time - Single Version,The Flying Platters Around The World,The Platters,1958-01-01,168293,65,0.455,0.747,0.361,0.0,0.238,-12.562,0.0473,115.854,3
1tfZtA15BfJHQTUy3dqTKC,Build Me Up Buttercup - Mono,Baby Now That I've Found You,The Foundations,1967-01-01,180133,79,0.64,0.196,0.664,0.0,0.31,-4.73,0.0289,134.002,4
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Sweet Caroline,Neil Diamond,1969-06-06,203573,78,0.529,0.614,0.127,0.000133,0.237,-16.066,0.0274,63.05,4
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Green River (Expanded Edition),Creedence Clearwater Revival,1969-08-03,141600,82,0.508,0.0586,0.774,4.87e-06,0.063,-5.973,0.0321,178.946,4
2oF7FZHIJbzjeEXZ3D0Ku4,Good Vibrations - Remastered 2001,Good Vibrations 40th Anniversary,The Beach Boys,2006-01-01,217746,59,0.403,0.387,0.494,7.56e-06,0.147,-6.888,0.0313,132.969,4
6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops - Second Album,Four Tops,1965,160280,74,0.667,0.245,0.599,0.0,0.107,-8.894,0.0291,127.935,4
7xdLNxZCtY68x5MAOBEmBq,All Along the Watchtower,Experience Hendrix: The Best Of Jimi Hendrix,Jimi Hendrix,1997-09-16,238626,53,0.429,0.00282,0.812,2.44e-05,0.0882,-6.252,0.0657,113.279,4
0Wd52AHQrrwwDbqVQF2dt6,Everybody Loves Somebody,The Essential Dean Martin,Dean Martin,2014-10-10,164453,42,0.5,0.857,0.413,0.0,0.352,-12.254,0.0366,119.199,3
0OwvrdjaJOypNsNQHyBWE5,California Soul,The Spice Of Life,Marlena Shaw,1969-01-01,177226,63,0.513,0.555,0.826,3.48e-05,0.366,-8.407,0.0574,94.582,4
2DpJ9T2RVRanZcYFHKOAfA,Put Your Head On My Shoulder,Put Your Head On My Shoulder: The Very Best Of Paul Anka,Paul Anka,2000-10-03,154733,67,0.547,0.747,0.335,0.0,0.101,-9.2,0.0307,115.838,3
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie (aka Space Oddity) [2015 Remaster],David Bowie,1969-11-04,318026,71,0.31,0.0726,0.403,9.27e-05,0.139,-13.664,0.0326,134.48,4
36AlMHDBFwSsD3FQOy1R81,Try a Little Tenderness,Complete & Unbelievable: The Otis Redding Dictionary of Soul,Otis Redding,1966-10-15,201733,63,0.587,0.186,0.133,2.26e-05,0.258,-15.151,0.0565,102.938,4
09Plbz3Ja2gxU9xCsqA5KY,Sunny Afternoon,Face to Face (Deluxe),The Kinks,1966-10-28,212946,65,0.553,0.194,0.519,0.0,0.0667,-8.056,0.0269,123.695,4
6iGU74CwXuT4XVepjc9Emf,God Only Knows - Mono,Pet Sounds (Original Mono & Stereo Mix),The Beach Boys,1966-06-16,173040,61,0.524,0.253,0.487,0.0,0.0579,-7.525,0.0299,117.108,4
6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,Disraeli Gears,Cream,1967-11-02,250000,61,0.684,0.475,0.481,6.57e-05,0.118,-12.59,0.0384,115.078,4
6ub8sQIKHkyYK4KlB9gbxh,Time of the Season - Mono Version,Odessey and Oracle,The Zombies,1968-04-30,214040,68,0.542,0.134,0.562,4.75e-06,0.411,-10.727,0.0368,116.972,4
4gphxUgq0JSFv2BCLhNDiE,Jailhouse Rock,Elvis' Golden Records,Elvis Presley,1958-03-21,146480,66,0.647,0.41,0.582,1.93e-06,0.0715,-9.538,0.0755,167.396,4
2drXvACELcvwryaFRiRPdA,Sh-Boom,Life Could Be a Dream: The Sh-Boom Sound of The Chords,The Chords,2022-11-18,144493,62,0.655,0.612,0.515,0.0,0.228,-7.726,0.0452,136.683,4
5Oc0vLGWdEWeCqIU8zyELt,Hound Dog,Ball n' Chain,Big Mama Thornton,1989-01-01,181000,55,0.563,0.706,0.542,3.59e-05,0.355,-10.862,0.0962,133.285,4
0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily,Chet Baker Sings,Chet Baker,1956,201440,65,0.532,0.94,0.0657,0.00488,0.0946,-19.136,0.0406,128.607,4
3aPlQWU07jGgyHaBHVS5TS,Fever,Things Are Swingin',Peggy Lee,1958-11-03,199600,64,0.838,0.23,0.171,0.0,0.11,-12.614,0.0729,135.925,4
3KzgdYUlqV6TOG7JCmx2Wg,Beyond the Sea,That's All,Bobby Darin,1959,172480,67,0.521,0.723,0.516,0.0,0.257,-7.456,0.0369,136.483,4
7eqNATKM78MkWP6aHGXHEV,Put Your Head on My Shoulder,Sings His Favorites,Paul Anka,1966,155080,58,0.549,0.906,0.433,0.0108,0.0774,-8.526,0.0327,116.068,3
3YdKJzcoMZMacISlpY4QoP,I Only Have Eyes for You,Flamingo Serenade,The Flamingos,1959-08-11,202773,64,0.552,0.916,0.313,0.0017,0.12,-12.41,0.0296,88.554,3
3HuJDcOWx0gE9Yng2uWY7K,Dream A Little Dream Of Me,What A Wonderful World,Louis Armstrong,1968-01-01,196840,64,0.455,0.6,0.183,0.0,0.121,-18.085,0.0626,95.642,4
4smkJW6uzoHxGReZqqwHS5,I'll Be Seeing You,Billie Holiday,Billie Holiday,1957-01-01,211533,67,0.355,0.989,0.0304,0.0555,0.116,-20.479,0.0361,90.495,3
0e1mMD6Pkn7zd9mhCQnrsY,I Walk The Line - Single Version,Get Rhythm / I Walk the Line,Johnny Cash,1956-01-01,163045,43,0.862,0.798,0.484,0.00105,0.105,-11.183,0.0421,105.834,4
2FkCjtQ1lYsf71s2FAS8hE,The Great Pretender,The Platters Golden Hits,The Platters,1986-01-01,157360,53,0.582,0.945,0.372,0.0,0.149,-9.476,0.0299,116.351,3
14t8pLQkLLskPriG8bs96b,Walkin' After Midnight,Golden Hits Collection,Patsy Cline,2009-09-25,154026,46,0.562,0.795,0.194,0.0,0.322,-15.364,0.0448,135.903,3
5TNpCThzzXHEipXGKgNG8T,Cheek To Cheek,Ella and Louis,Ella Fitzgerald,1956-10-01,353266,62,0.655,0.573,0.31,0.0,0.119,-13.4,0.0866,121.999,4
4l9hml2UCnxoNI3yCdL1BW,My Funny Valentine,Chet Baker Sings,Chet Baker,1956,141133,64,0.438,0.941,0.00756,0.00643,0.109,-26.44,0.0382,133.32,4
66iKqUazBbTlAEjcZrpDkD,What A Diff'rence A Day Made,What A Diff'rence A Day Makes! (Expanded Edition),Dinah Washington,1959-02-19,151866,63,0.355,0.926,0.117,0.000168,0.109,-17.803,0.0303,93.419,3
648TTtYB0bH0P8Hfy0FmkL,Unforgettable,Unforgettable,Nat King Cole,1954-01-01,191973,67,0.349,0.92,0.182,0.0152,0.143,-13.507,0.031,136.094,3
4h3KnSscsnqUFBhWvOvsx6,You Send Me,Sam Cooke: Portrait Of A Legend 1951-1964,Sam Cooke,2015,165560,56,0.553,0.877,0.291,0.0,0.129,-10.426,0.03,96.216,4
3aEJMh1cXKEjgh52claxQp,I've Got You Under My Skin - Remastered 1998,Songs For Swingin' Lovers! (Remastered),Frank Sinatra,1956-03,223760,66,0.583,0.448,0.247,9.7e-06,0.107,-12.612,0.04,127.145,4
1pZn8AX1WulW8IO338hE5D,Blue Moon,Solitude,Billie Holiday,1956-01-01,207826,63,0.64,0.982,0.27,0.122,0.141,-11.429,0.0702,124.323,4
4I4aQGNJ2HufloNtB65nxR,That's Amore,"Dean Martin: The Capitol Recordings, Vol. 4 (1952-1954)",Dean Martin,1954,190400,61,0.471,0.782,0.146,0.0,0.0888,-13.6,0.0309,78.554,4
6zwvB879PJSpTyFcg2wwnL,"The Theme from ""A Summer Place""",16 Most Requested Songs,Percy Faith & His Orchestra,1989-06-13,142693,60,0.326,0.591,0.326,0.918,0.494,-15.144,0.0297,186.232,3
7caj6X6NMX3tlhWnu1du6V,We Belong Together,Ritchie Valens,Ritchie Valens,1959,116626,69,0.684,0.872,0.247,0.000166,0.113,-13.71,0.0281,106.522,3
2gNjmvuQiEd2z9SqyYi8HH,Summertime,Porgy And Bess,Ella Fitzgerald,1958-01-01,298133,63,0.175,0.916,0.0695,0.00199,0.137,-21.295,0.0345,167.004,5
3NhqNUMkRhHxEHbQ3bUaCc,Only You (And You Alone),I Love You 1000 Times,The Platters,1966,166466,63,0.394,0.906,0.309,0.0,0.144,-10.812,0.0296,84.003,4
2QfiRTz5Yc8DdShCxG1tB2,Johnny B. Goode,Berry Is On Top,Chuck Berry,1959-07-01,161560,77,0.534,0.741,0.803,6.07e-05,0.307,-9.129,0.0743,167.983,4
1KLpjQFgubHI3GkAICCNH3,Dream Lover,The Ultimate Bobby Darin,Bobby Darin,2004-11-23,150706,57,0.526,0.715,0.774,0.0,0.437,-1.692,0.0459,131.715,4
3P6OwCX7Ofiaaqtvujb6i5,Sixteen Tons,Vintage Collections,Tennessee Ernie Ford,1997-01-01,158306,55,0.693,0.796,0.324,0.0,0.246,-15.085,0.205,144.14,4
2WaYW84yWij5NSCpgSeU2R,You Make Me Feel So Young - Remastered 1998,Songs For Swingin' Lovers! (Remastered),Frank Sinatra,1956-03,177400,64,0.577,0.378,0.307,0.0,0.18,-11.556,0.0428,125.165,4
2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,"Ray Charles (aka: Hallelujah, I Love Her So)",Ray Charles,1957-01-01,171466,67,0.556,0.833,0.61,2.22e-06,0.258,-4.729,0.213,199.373,4
0F76EzCOmno4KJviO7iGNq,"Hey, Good Lookin'",The Complete Hank Williams,Hank Williams,1998-09-22,174293,48,0.785,0.801,0.365,0.0,0.0662,-9.963,0.0377,141.166,4
2vSxjnyrWrtxyfzO47EX6q,Smoke Gets In Your Eyes,Remember When?,The Platters,1959-01-01,160933,62,0.203,0.92,0.295,2.05e-06,0.173,-11.155,0.0323,171.222,3
64VP3skE86iTvdOlbzuIcO,Great Balls Of Fire,Jerry Lee's Greatest,Jerry Lee Lewis,1961-12-01,111535,69,0.533,0.563,0.729,0.0,0.159,-7.227,0.0714,78.67,4
4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - Remastered 1998,Come Fly With Me (Expanded Edition),Frank Sinatra,1958,199093,62,0.494,0.847,0.338,0.0,0.165,-11.376,0.0464,134.106,1
5OkKOkdVTKFrYi6GWXkMzR,Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,This Is Dean Martin,Dean Martin,1958,181626,66,0.612,0.88,0.144,0.0,0.203,-12.204,0.0352,128.629,4
7vuVvDFhHH3h7QyLMagBoB,Catch a Falling Star (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),Pure Gold,Perry Como,1975-09-30,149826,56,0.695,0.911,0.145,0.0,0.114,-17.7,0.083,118.166,4
50RwvvEKX5Q7AZt8FTAwIF,That'll Be The Day,That'll Be The Day,Buddy Holly,1958-06-01,150133,60,0.536,0.467,0.637,0.0,0.0838,-7.774,0.0343,115.24,4
1oDCK7PW72XEZ1pE5rh87A,Smile,The Nat King Cole Story,Nat King Cole,1961-09-25,173266,58,0.2,0.862,0.136,8.07e-06,0.302,-19.203,0.0329,80.384,5
0QGwOFQChzflLAmPq5NwKo,A Teenager In Love,Presenting Dion And The Belmonts,Dion & The Belmonts,1959-01-01,158253,63,0.555,0.671,0.377,0.0,0.128,-9.123,0.0295,78.986,4
7GnMzVWOHLBPcfco4L1GtE,Earth Angel,Earth Angel,The Penguins,1954-05-26,171066,58,0.487,0.84,0.338,0.0,0.196,-11.121,0.0271,78.983,4
4GWHrdyVTC0AWwuRgoWzE7,Sweet Little Sixteen,One Dozen Berry's,Chuck Berry,1958-03-01,180746,59,0.507,0.575,0.627,0.0,0.198,-7.838,0.0354,175.309,4
56XoFI6v7kbGNdM8ALYWof,Lonesome Town - 1990 Digital Remaster,The Legendary Masters Series (Volume 1),Ricky Nelson,1990-01-01,135840,48,0.508,0.856,0.0965,0.012,0.102,-18.283,0.031,77.907,4
1V4NaFlrUCK49MXcdOcVeS,They Can't Take That Away From Me,The Complete Ella And Louis On Verve,Ella Fitzgerald,1997-05-20,280000,51,0.563,0.87,0.136,0.0,0.106,-17.402,0.0683,104.928,4
2KJOfVTxWkbtRMGByeEQ7V,Jambalaya (On The Bayou),The Complete Hank Williams,Hank Williams,1998-09-22,172133,45,0.526,0.708,0.292,0.0,0.0644,-10.694,0.0346,164.023,4
1jFMxPxfENtR7b4EV8A2vm,Mr. Sandman,Wonderful One,The Chordettes,2021-06-04,147828,55,0.617,0.812,0.285,0.0,0.069,-13.657,0.053,108.512,4
7DH5dXVuQaqcKf9oTy9oUN,He'll Have to Go,The Essential Jim Reeves,Jim Reeves,1997-02-14,138640,45,0.554,0.909,0.186,0.00144,0.11,-15.846,0.0379,81.181,3
4tmy6FB76bR5eLmx0zO1mn,Pennies From Heaven,The Call Of The Wildest (Expanded Edition),Louis Prima,1957,141666,55,0.515,0.452,0.408,0.0,0.0682,-11.96,0.194,185.767,4
58PSYdY0GFg0LFb2PxYk4T,Mannish Boy,King Of The Electric Blues,Muddy Waters,1977,321133,61,0.598,0.44,0.735,0.000215,0.681,-10.882,0.0973,111.129,3
3EdEML9OuJmadb6qHvLvID,Whole Lot Of Shakin' Going On - Single Version,Whole Lotta Shakin' Going On / It'll Be Me,Jerry Lee Lewis,1957-01-01,173158,38,0.377,0.812,0.615,0.000323,0.154,-8.431,0.0309,161.529,4
64Ny7djQ6rNJspquof2KoX,Hound Dog,Elvis' Golden Records,Elvis Presley,1958-03-21,136026,65,0.494,0.733,0.756,0.00505,0.76,-8.492,0.0499,86.895,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Stick Season,Noah Kahan,2022-10-14,182346,90,0.664,0.799,0.5,0.0,0.0966,-6.935,0.0651,117.896,4
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Easy On Me,Adele,2021-10-14,224694,78,0.604,0.578,0.366,0.0,0.133,-7.519,0.0282,141.981,4
6dgUya35uo964z7GZXM07g,Nonsense,emails i can't send,Sabrina Carpenter,2022-07-15,163648,88,0.74,0.0268,0.697,0.0,0.224,-4.912,0.034,138.992,4
3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),John Legend,2013-08-30,269560,83,0.422,0.922,0.264,0.0,0.132,-7.064,0.0322,119.93,4
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,P!nk,2012-09-18,242733,84,0.778,0.344,0.547,0.000306,0.132,-7.273,0.0489,95.0,4
6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,Native,OneRepublic,2014-01-01,257840,72,0.663,0.0654,0.706,0.0,0.115,-4.972,0.0383,122.013,4
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Belong Together,Mark Ambor,2024-02-16,148317,91,0.646,0.491,0.668,0.0,0.212,-5.203,0.0282,90.969,4
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,This Is Acting (Deluxe Version),Sia,2016-10-21,217746,78,0.468,0.112,0.779,0.000373,0.101,-4.839,0.0779,173.799,4
59uQI0PADDKeE6UZDTJEe8,Last Night,3 Songs At A Time Sampler,Morgan Wallen,2023-01-31,163854,80,0.492,0.413,0.673,0.0,0.137,-5.431,0.0347,203.812,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Something in the Orange,Zach Bryan,2022-04-22,228013,87,0.369,0.555,0.192,8.35e-06,0.0954,-12.151,0.04,175.212,3
1QUpqu8865jfasDr8M3IKN,a thousand years,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Various Artists,2011-11-04,285120,53,0.421,0.309,0.407,0.000961,0.11,-7.445,0.0267,139.028,3
0JXXNGljqupsJaZsgSbMZV,Sure Thing,All I Want Is You,Miguel,2010-11-26,195373,86,0.684,0.0267,0.607,0.000307,0.191,-8.127,0.1,81.001,4
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,Lil Boo Thang,Paul Russell,2023-08-18,114233,79,0.85,0.152,0.699,0.0,0.32,-3.292,0.0776,114.481,4
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album),Dua Lipa,2023-05-25,176579,83,0.671,0.0207,0.845,0.0,0.329,-4.93,0.048,110.056,4
4pGqFOfzvfe6avb9kbZicC,Sweater Weather,I'm Sorry...,The Neighbourhood,2012-08-07,240040,58,0.695,0.15,0.615,0.000212,0.0879,-5.325,0.042,124.015,4
135Lf4Q0CzlMNfOxbEUsLH,Ghost Town,Ghost Town,Benson Boone,2021-10-15,193733,68,0.391,0.389,0.335,0.0,0.102,-10.064,0.0763,174.185,3
6I3mqTwhRpn34SLVafSH7G,Ghost,Justice,Justin Bieber,2021-03-19,153190,84,0.601,0.185,0.741,2.91e-05,0.415,-5.569,0.0478,153.96,4
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,2022-05-13,148485,85,0.704,0.0826,0.797,0.000745,0.0546,-5.927,0.0475,139.994,4
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Gettin' Old,Luke Combs,2023-03-24,265493,85,0.712,0.186,0.603,0.0,0.115,-5.52,0.0262,97.994,4
09IStsImFySgyp0pIQdqAc,The Middle,The Middle,Zedd,2018-01-23,184732,77,0.753,0.171,0.657,0.0,0.112,-3.061,0.0449,107.01,4
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,I met you when I was 18. (the playlist),Lauv,2018-05-31,197436,80,0.753,0.534,0.505,2.58e-06,0.104,-7.621,0.255,91.972,4
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Teenage Dream,Katy Perry,2010-01-01,227741,75,0.719,0.0162,0.798,2.34e-06,0.134,-4.582,0.0361,120.012,4
3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Numb Little Bug,Em Beihold,2022-01-28,169237,69,0.742,0.327,0.527,0.0,0.25,-6.892,0.0769,84.974,4
4l0RmWt52FxpVxMNni6i63,you broke me first,TOO YOUNG TO BE SAD,Tate McRae,2021-03-26,170226,81,0.66,0.798,0.379,0.0,0.0913,-9.357,0.0543,124.027,4
4gbVRS8gloEluzf0GzDOFc,Maps,V,Maroon 5,2014-09-02,189960,84,0.742,0.0205,0.713,0.0,0.059,-5.522,0.0303,120.032,4
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Dreamland,Glass Animals,2020-08-07,238805,87,0.761,0.44,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,4
11WbNwwAdoxfwpZxSHIP7J,IDK You Yet,"Oh No, Not Again! - EP",Alexander 23,2021-02-19,184638,50,0.646,0.885,0.31,0.0769,0.121,-11.728,0.0399,76.987,1
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,TAKE TIME,Giveon,2020-03-27,198370,78,0.449,0.524,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,3
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,220946,76,0.515,0.0749,0.683,2.64e-06,0.392,-5.099,0.0371,159.878,4
727Z2S2mtNH46CbP9EWPwY,If You Love Her,If You Love Her,Forest Blakk,2020-09-30,217351,72,0.286,0.355,0.445,0.0,0.114,-8.087,0.0347,50.827,4
21jGcNKet2qwijlDFuPiPb,Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,85,0.695,0.189,0.763,0.00242,0.0863,-3.497,0.0396,120.042,4
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Leave Before You Love Me,Marshmello,2021-05-21,154983,79,0.721,0.00226,0.738,4.41e-06,0.118,-4.77,0.0403,119.976,4
2f0pn9DkEJwAzXApnFh5cr,Someone To You,Where The Shadow Ends,BANNERS,2019-10-04,219801,74,0.52,0.00517,0.903,0.0,0.254,-5.497,0.042,74.988,4
4xqrdfXkTW4T0RauPLv3WA,Heather,Kid Krow,Conan Gray,2020-03-20,198040,84,0.357,0.584,0.425,0.0,0.322,-7.301,0.0333,102.078,3
0qvzXomUDJVaUboy2wMfiS,This Town,Flicker (Deluxe),Niall Horan,2017-10-20,232852,78,0.677,0.712,0.401,0.0,0.116,-8.467,0.0308,111.825,4
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Dream Your Life Away (Special Edition),Vance Joy,2014-09-08,204280,81,0.484,0.431,0.731,0.0,0.151,-6.694,0.0379,101.654,4
2y5aJvzXhHPA94U5GFAcXe,I Don’t Wanna Live Forever (Fifty Shades Darker),Fifty Shades Darker (Original Motion Picture Soundtrack),Various Artists,2017-02-10,245653,68,0.735,0.0601,0.443,1.91e-05,0.213,-8.432,0.0556,117.968,4
6yARPLK0PV4heEyh7pVMGz,Part Of Me,Teenage Dream: The Complete Confection,Katy Perry,2012-01-01,216160,71,0.666,0.000348,0.922,0.0,0.0867,-4.645,0.0352,130.007,4
7vu0JkJh0ldukEYbTVcqd0,Issues,Nervous System,Julia Michaels,2017-07-28,176320,73,0.728,0.401,0.415,0.0,0.0616,-6.852,0.0639,114.145,4
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,2019-10-17,208687,73,0.464,0.866,0.473,0.0,0.109,-10.086,0.129,75.801,4
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,88,0.617,0.0498,0.635,1.44e-05,0.164,-6.769,0.0317,103.019,4
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,Until I Found You (Em Beihold Version),Stephen Sanchez,2022-04-22,176440,83,0.551,0.777,0.55,0.0,0.202,-5.339,0.0286,101.19,3
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Midnights,Taylor Swift,2022-10-21,200690,84,0.633,0.121,0.648,2.62e-06,0.161,-6.645,0.062,96.888,4
6nek1Nin9q48AVZcWs9e9D,Paradise,Mylo Xyloto,Coldplay,2011-10-24,278719,84,0.449,0.0509,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,80,0.591,0.0383,0.764,0.0,0.103,-5.484,0.0483,169.928,4
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),Drops Of Jupiter,Train,2001-03-27,259933,82,0.481,0.153,0.638,0.0,0.154,-5.862,0.0276,79.064,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,Dizzy up the Girl,The Goo Goo Dolls,1998-09-11,289533,88,0.315,0.00125,0.715,7.97e-06,0.0942,-8.072,0.0362,155.925,3
5O2P9iiztwhomNh8xkR9lJ,Night Changes,FOUR (Deluxe),One Direction,2014-11-17,226600,87,0.672,0.859,0.52,0.0,0.115,-7.747,0.0353,120.001,4
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Manic,Halsey,2020-01-17,201660,79,0.752,0.293,0.488,9.2e-06,0.0936,-7.05,0.0705,136.07,4
3EPXxR3ImUwfayaurPi3cm,Be Alright,Be Alright,Dean Lewis,2018-06-29,196373,75,0.553,0.697,0.586,0.0,0.0813,-6.319,0.0362,126.684,4
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),BAND4BAND (feat. Lil Baby),Central Cee,2024-05-23,140733,90,0.882,0.359,0.764,0.0,0.119,-5.241,0.204,140.113,4
6UTLdGOkbRPJzlU2nPvZlH,We Uh Shoot (feat. Lil Durk),We Uh Shoot (feat. Lil Durk),Polo G,2024-08-02,153842,63,0.687,0.171,0.786,0.0,0.177,-5.773,0.266,142.996,4
