track_id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
6cs44cWPd4652NlIrzRqNx,239466,45,0.324,0.968,0.167,0.00148,0.081,-10.552,0.0368,133.103,4,0
3qXqF0iZqC9ibQesMsspvH,180093,43,0.254,0.925,0.137,8.45e-05,0.108,-12.878,0.0337,82.805,4,0
43tLll1RT5mc77WOsMUfXv,223827,42,0.386,0.906,0.155,0.000132,0.111,-13.556,0.0382,75.849,5,0
6zQPRiKYLdpAIn5HDtzDYc,210440,56,0.552,0.398,0.632,0.0,0.227,-6.364,0.0962,97.998,3,0
4GDSnxxtmIyVS4Twl7Y7UB,306760,44,0.366,0.887,0.414,0.0,0.0671,-7.413,0.0418,98.31,4,0
52KiYg6Kn2NB9riY2IwUgi,254666,46,0.222,0.724,0.179,0.000569,0.102,-17.476,0.0419,139.404,5,0
6cdcZzuQzUhspZo2aJfKaH,216133,47,0.227,0.87,0.477,9.62e-05,0.172,-7.463,0.032,78.642,4,0
0TvpgsUzGz2bcgv6Kmplpl,212333,33,0.499,0.0798,0.389,0.0,0.0914,-6.821,0.0309,88.074,4,0
0LgODbepSswNlLUK8EEH8v,348253,44,0.617,0.682,0.438,0.00218,0.28,-8.707,0.17,98.823,4,0
7mhxoW5aWHn5QiZqT4rS4S,351373,38,0.214,0.936,0.174,0.00124,0.134,-10.952,0.0343,61.238,4,0
5JRgVMONxTRjC1g1d0XsvX,325293,47,0.397,0.349,0.62,0.0,0.108,-4.904,0.0726,143.53,4,0
3WkgLAd7jGX3sZikfkF0lU,306893,51,0.267,0.945,0.138,0.0,0.109,-14.073,0.0394,79.526,4,0
2av1BBGdN9DW1u7rvoRhMM,346813,52,0.57,0.497,0.481,0.0,0.425,-9.741,0.645,159.939,4,0
4BC2R5KBK6DwO0BudDZSCY,196373,35,0.75,0.514,0.591,0.0,0.0809,-6.859,0.0703,139.931,4,0
5kWVIa5k3M3kt5MBcayVMb,173773,39,0.175,0.983,0.302,0.109,0.0656,-12.296,0.0353,170.367,3,0
3CL9onFqjkQ8nL6BJ0w5wb,204787,38,0.476,0.816,0.337,0.0,0.12,-7.744,0.0259,83.127,4,0
4B3qvzOMzLQXLeYgPsG3KA,225240,67,0.582,0.752,0.428,0.0,0.102,-9.13,0.0516,99.608,3,0
7fRt5HCt4KgLlH45wFQCho,184147,58,0.528,0.291,0.477,0.0,0.0965,-6.552,0.0319,135.315,4,0
5fnl0Tyeh4r5gPANdaVu61,300246,51,0.655,0.657,0.622,1.86e-05,0.0637,-5.413,0.187,93.088,4,0
3kew6CYvA9xeUwwYFMdAY8,259946,30,0.619,0.635,0.517,0.0,0.198,-10.015,0.422,89.148,4,0
0c5Y1J8ihMN8vvQ3bsoxlZ,254160,40,0.214,0.972,0.0874,0.000565,0.0916,-17.627,0.04,167.711,5,0
08hlFtp8y9S6YZmjBNvQ1I,172026,52,0.658,0.735,0.506,0.0,0.0469,-9.927,0.246,130.491,4,0
5HDLfQNN2AwAZWqzjDLxb5,220426,37,0.694,0.373,0.754,7.59e-05,0.215,-5.011,0.0978,133.063,4,0
5uOzyQXpZugA0YBnKxmOUx,252450,40,0.461,0.15,0.508,0.0,0.222,-9.077,0.0443,134.091,4,0
4dS1QQw8askb1KSDLCKuvK,458906,48,0.622,0.516,0.468,0.0,0.337,-7.146,0.435,170.878,4,0
4cxvludVmQxryrnx1m9FqL,333154,68,0.698,0.15,0.649,0.0,0.0903,-6.764,0.415,180.466,4,0
38cNzK5FF00eKO534hSRHu,240718,42,0.726,0.204,0.5,0.0,0.136,-5.527,0.0286,96.954,4,0
5wVidmEl5KfwzZ1jlF0wgy,202466,34,0.241,0.939,0.151,1.31e-05,0.106,-14.06,0.0379,73.366,5,0
4BoTrCdVPZHU4iBC0kcid7,259693,50,0.409,0.446,0.404,0.0,0.132,-6.517,0.0285,80.356,4,0
4e51xdDLaQW08LHNhdkwl9,140653,44,0.323,0.814,0.244,0.0,0.0765,-10.308,0.0317,68.932,4,0
2UNt0aiJNNXbbtSN5Aag0x,170639,53,0.668,0.084,0.79,0.0,0.203,-3.326,0.12,139.94,4,0
4KhKAbwVPgizloys4wDada,364133,24,0.548,0.671,0.148,0.0,0.101,-19.107,0.0829,116.566,4,0
3qV20sy8VPyt5R8aminfhA,161801,57,0.517,0.405,0.702,0.0,0.103,-4.3,0.0625,99.477,3,0
38T0tPVZHcPZyhtOcCP7pF,210575,72,0.637,0.148,0.715,0.0,0.0892,-4.971,0.0455,141.872,4,0
6UTXf9k0H3JDus2ZZDwGpC,156000,73,0.733,0.386,0.778,0.0,0.243,-4.663,0.16,100.029,4,0
748mdHapucXQri7IAO8yFK,208866,74,0.762,0.235,0.701,0.000158,0.123,-3.541,0.0286,110.968,4,0
0k4C2siRScZQAb7eIEQDI5,229844,42,0.803,0.61,0.49,0.0289,0.112,-8.4,0.0617,75.515,4,0
2XMAWynSTIst5KmLSv0Npf,198897,66,0.789,0.00348,0.614,0.00152,0.283,-6.491,0.0579,126.035,4,0
5SixeLvPsYpk7qq9lo5xYg,148778,65,0.903,0.297,0.535,0.0,0.345,-6.434,0.0742,130.022,4,0
3Zm27XyCDoAqHMGte5ydxQ,138352,54,0.705,0.00544,0.699,0.0,0.115,-2.412,0.226,169.874,4,0
1DVgSm1FpFBT8usWhnC5vF,244635,50,0.555,0.0706,0.851,0.00495,0.129,-3.352,0.148,83.909,4,0
0ZxhtATQ0a6EvQNZ0z6NKV,172125,71,0.898,0.165,0.689,0.0,0.0957,-5.092,0.171,147.964,4,0
1PxKsGzQcmiwDHvA9ig5gv,227000,71,0.592,0.00125,0.619,0.000918,0.119,-8.183,0.137,109.924,4,0
1000nHvUdawXuUHgBod4Wv,114893,66,0.703,0.342,0.594,0.0,0.123,-6.146,0.0752,153.848,4,0
0SdBkFh6u5IHIXqlBu0NyI,142702,76,0.894,0.0243,0.66,0.0,0.139,-5.349,0.33,148.072,4,0
6NjWCIYu1W8xa3HIvcIhd4,176027,86,0.931,0.165,0.411,5.26e-06,0.134,-8.433,0.0711,100.002,4,0
3CblJq8QQQ0bb7vwJu8c3v,190373,55,0.83,0.0248,0.695,0.0755,0.0573,-9.445,0.0716,112.046,4,0
1o8Z7GD1CeOaVBEyuzu4HO,186678,67,0.481,0.551,0.539,0.00539,0.12,-7.865,0.108,153.277,4,0
0i1bokCJ95evU1gb5HcXFy,165754,69,0.812,0.0389,0.537,5.43e-06,0.17,-8.187,0.0934,122.002,4,0
0dFdGPVLs3k0z9ezYWZzUa,207840,68,0.738,0.0167,0.75,0.00976,0.174,-3.654,0.219,112.009,4,0
7JgNAnCjJvL8hBR1kmCOFF,246813,73,0.736,0.505,0.483,1.39e-05,0.351,-7.85,0.0682,109.932,4,0
6UmKnXmG7VmYqFnmSPOfRj,148551,73,0.811,0.0957,0.64,0.0,0.127,-5.63,0.274,145.031,4,0
27NovPIUIRrOZoCHxABJwK,212000,75,0.736,0.0203,0.704,0.0,0.0501,-7.409,0.0615,149.995,4,0
3ixe45hov7EBKXm8tYBmvX,298160,49,0.702,0.522,0.712,0.0263,0.267,-7.435,0.0584,151.017,3,0
7sliFe6W30tPBPh6dvZsIH,139325,71,0.823,0.0187,0.388,0.0,0.0876,-10.867,0.491,154.569,4,0
7omJfT9s6V2IpQNBYyq5C8,262941,61,0.494,0.0748,0.849,0.00152,0.791,-6.438,0.343,181.428,5,0
73RbfOTJIjHzi2pcVHjeHM,189824,73,0.74,0.061,0.758,1.44e-06,0.0967,-5.851,0.0921,171.925,4,0
67BtfxlNbhBmCDR2L2l8qd,137875,70,0.61,0.297,0.508,0.0,0.384,-6.682,0.152,178.818,4,0
6c6WmIHcHlhccEwSFBhzNa,185748,64,0.849,0.0282,0.614,0.0,0.0603,-7.323,0.317,111.363,5,0
70kdJnm1X6eEM8DbWa8Mnc,227706,67,0.824,0.0323,0.396,0.00286,0.108,-9.663,0.332,118.048,4,0
0WNfQxDGaPTl0yogcMR5v1,209811,69,0.839,0.0744,0.813,0.0,0.116,-3.979,0.36,79.816,4,0
4Rrj1QxDqsj28gv9SiHQRA,275555,43,0.742,0.0962,0.599,0.000578,0.0981,-8.796,0.297,108.283,4,0
3PFaFVWq5wucLu6s4baj9D,415613,63,0.568,0.536,0.42,0.124,0.101,-11.169,0.276,79.89,4,0
7cyeGclH71MayOuQ7qtLFl,225919,61,0.849,0.0408,0.507,6.15e-06,0.14,-5.776,0.405,84.966,4,0
4C6Uex2ILwJi9sZXRdmqXp,170977,70,0.95,0.0645,0.891,1.77e-05,0.309,-2.653,0.241,133.01,4,0
0K9tfzrxJyCQIf7oAlPwaK,274766,69,0.617,0.317,0.904,0.0,0.507,-5.371,0.341,151.926,4,0
4VtRHZ4tBDHaWltVAytlLY,215000,63,0.663,0.88,0.251,0.0,0.0932,-9.87,0.0435,90.272,4,0
2sITbbWIOeg2Lwp4WN2jqr,205384,61,0.682,0.389,0.837,0.0,0.171,-3.683,0.0839,103.885,4,0
72b7GzsnUAjsk5I56hLkjp,201360,48,0.697,0.0422,0.538,2.95e-05,0.208,-5.826,0.0455,94.049,4,0
41SwdQIX8Hy2u6fuEDgvWr,186680,66,0.794,0.0267,0.757,0.000306,0.0621,-6.644,0.123,107.99,4,0
7Lo4APQfv1mbPJirw9AYwQ,187585,18,0.719,0.132,0.728,0.0,0.124,-4.392,0.0319,119.991,4,0
3G9tyuUoBVNTDXY0icrUVf,141055,61,0.799,0.397,0.39,0.711,0.107,-14.592,0.102,88.509,4,0
7dEXXV4xk5OpEdswCWC3GX,148573,55,0.704,0.456,0.602,0.0264,0.138,-7.185,0.0918,180.057,4,0
20BOju91NaEFK5Py4VJ2pp,155883,71,0.84,0.00302,0.766,3.61e-06,0.0684,-4.12,0.136,94.018,4,0
2JIY6nN5kkkfNz0TckPqYu,242166,43,0.784,0.206,0.499,0.0,0.848,-5.363,0.125,126.007,4,0
2KukL7UlQ8TdvpaA7bY3ZJ,278281,63,0.687,0.0575,0.887,2.21e-06,0.27,-5.04,0.0826,114.941,4,0
69ZBK01gsgWUnA55BEaAPu,225492,54,0.773,0.0354,0.607,0.0,0.111,-6.768,0.382,155.026,4,0
60GM1mA58L7SYD1bLQXBho,269413,61,0.535,0.71,0.649,0.000236,0.0973,-7.638,0.205,86.761,4,0
1bRjwdtScY2eMe9uMmsOkG,176786,47,0.701,0.0916,0.668,2.09e-06,0.111,-7.287,0.0516,82.978,4,0
0A1hoCfMLkiAgvhWkkucJa,171067,68,0.914,0.0166,0.732,0.0,0.107,-6.1,0.241,94.066,4,0
3GbQcjKWT7eVpUfzqwUjxv,180666,52,0.872,0.0254,0.422,0.0,0.109,-7.415,0.363,149.956,4,0
1XXimziG1uhM0eDNCZCrUl,156944,66,0.868,0.0012,0.795,0.0193,0.0461,-6.044,0.269,166.0,4,0
1k2pQc5i348DCHwbn5KTdc,258034,88,0.61,0.399,0.65,0.0,0.11,-6.199,0.0474,106.719,4,0
5Ia7bTwJ1gTCFlztPvSHRC,157920,33,0.727,0.129,0.897,0.394,0.229,-5.301,0.0598,124.974,4,0
4KvHJkVdQQrskjVfGoYedT,212693,58,0.824,0.0187,0.617,0.0173,0.0865,-4.219,0.0555,126.045,4,0
6gGUDB4bS7FhhtGVmjADGr,206000,27,0.452,0.877,0.394,0.0,0.112,-9.306,0.0323,165.809,4,0
4J3THSWqN2TfLrsjefOk89,159718,25,0.766,0.0282,0.989,0.0,0.29,-2.959,0.409,139.957,4,0
3KwLphYunPNCGwsCkr9OCq,168666,19,0.546,0.0328,0.829,0.0,0.0801,-5.79,0.0498,180.032,4,0
2nIaXCaDBXXALg3gKajbLB,175413,44,0.641,0.0194,0.947,0.58,0.114,-6.537,0.0331,130.051,4,0
4yD54gEYISBUYtgth3cSv2,210708,24,0.725,0.0141,0.77,0.0,0.0613,-5.331,0.0453,126.997,4,0
36Rpz4MZQhGknLEmTmHr8v,239933,51,0.792,0.0152,0.562,7.53e-05,0.428,-11.379,0.0929,126.221,4,0
5EBGjPzJvCjObtDcYHPR20,244651,43,0.761,0.111,0.982,0.0,0.131,-3.433,0.206,115.991,4,0
1mdK1wlUOVZ05yZ0wox7Dc,222876,36,0.684,0.397,0.846,0.0,0.11,-4.745,0.113,143.018,4,0
3ASVJOZFgksyINCAEKBHaA,156696,36,0.495,0.00101,0.959,0.0,0.17,-4.35,0.0705,159.988,4,0
6AJwO8TbYoWaFDhA48qRbu,176643,33,0.893,0.0155,0.593,0.000134,0.228,-6.385,0.0772,122.965,4,0
04M8IuMRVeBjNpFmTzfyzW,190603,20,0.778,0.0096,0.836,2.77e-05,0.0706,-6.365,0.082,125.041,4,0
40q88kWlykVtPinTNNqUNu,201904,42,0.807,0.129,0.879,2.73e-06,0.316,-4.377,0.0828,126.044,4,0
5J0S0kIoIOH0FCs9Q6Y3B1,169731,11,0.704,0.0686,0.869,0.0,0.557,-6.657,0.0611,121.984,4,0
38u74wUfcE5N47L2m9qYrZ,183013,52,0.908,0.00745,0.78,9.87e-06,0.611,-4.369,0.0956,127.974,4,0
1lV3NdZCVc8wZ1wdv25Gw5,156923,29,0.533,0.0399,0.835,0.0,0.0989,-6.533,0.401,85.58,3,0
4GKDapJjK9DOCG3ZQdWxcG,142500,18,0.702,0.00115,0.923,0.033,0.115,-5.329,0.0387,125.025,4,0
3F5AWtlYtCmyU1isDrvceJ,204245,10,0.611,0.0509,0.815,0.0,0.166,-5.132,0.0785,75.958,4,0
7ltXYVoEQsyrwXcqALO0BR,235530,17,0.805,0.0572,0.793,4.6e-06,0.502,-6.707,0.186,100.001,4,0
5Agunnfj2SyNhhFWNmQ8JE,108000,33,0.801,0.014,0.548,0.0,0.323,-12.382,0.123,130.024,4,0
6lt73YPD4u5ZSjAtCG1vTt,158222,36,0.933,0.0595,0.647,5.05e-05,0.0663,-5.426,0.189,135.052,4,0
654VREoXsBfEUXM0XUdluX,163893,18,0.913,0.0108,0.729,0.000725,0.0764,-7.964,0.0514,120.008,4,0
03NhvyKomhZpEkvuePLseZ,186000,21,0.582,0.0322,0.829,0.00189,0.111,-7.309,0.0302,149.046,4,0
5IsdA6g8IFKGmC1xl37OG1,229687,37,0.913,0.117,0.785,0.0,0.226,-7.203,0.292,128.032,4,0
2wwO8AXtUB0qy8rT4dV9nP,186686,11,0.691,0.0264,0.805,2.24e-06,0.0233,-5.054,0.0394,110.031,4,0
55EINX1PxT45s5rpO8UIQw,238490,37,0.581,0.00981,0.912,0.0,0.0978,-5.728,0.343,128.077,4,0
2wWxekq0ATUJtpkmDxsSyL,185744,34,0.584,0.452,0.718,2.41e-05,0.205,-10.985,0.0434,110.046,4,0
7ElOeuVWhiPAFHJxBfdzmN,178064,11,0.714,0.0765,0.884,0.0,0.0468,-4.66,0.0449,124.023,4,0
1lZS5NcFUVEZNYSWHtfJPk,166100,38,0.865,0.0632,0.85,0.0,0.308,-5.147,0.0664,134.038,4,0
1f2cBGbsFTyMH1LwlrE4kB,250053,39,0.872,0.00826,0.732,0.0,0.0256,-7.043,0.146,98.085,4,0
7C32ylxyLfkmlVcJVSuJYb,198391,16,0.801,0.015,0.705,4.55e-05,0.146,-6.056,0.0605,120.024,4,0
3MCG7KYRFM4uFErWnmTIuv,222642,31,0.825,0.00739,0.887,0.000275,0.1,-3.655,0.239,138.057,4,0
1aOZJX21RtBjHft7ziyGN2,232359,29,0.742,0.000999,0.613,0.000142,0.625,-5.703,0.0937,123.028,4,0
3UckjaecFyTplgXULMGpJ6,200680,18,0.646,0.00997,0.937,1.91e-06,0.156,-4.321,0.0323,130.013,4,0
1dUnjl4wJgJKM6BfXjqwTD,157099,20,0.674,0.367,0.782,3.76e-05,0.208,-8.575,0.03,130.967,4,0
3M8oAB4Nof44bWG5qP7gtq,256298,24,0.835,0.0108,0.827,0.000245,0.12,-6.831,0.0697,123.976,4,0
3n25p8hrz8Sx9OzhaDh3yS,228271,18,0.751,0.0278,0.825,4.84e-06,0.0777,-5.584,0.0546,126.009,4,0
2rSE4Hl1vnWQhRbbUH0bhb,173473,8,0.829,0.0153,0.54,9.92e-05,0.116,-8.392,0.0514,118.008,4,0
2s1HaxivaRNYacIAYZLRym,150500,23,0.529,0.11,0.839,0.0,0.0819,-6.906,0.048,89.962,4,0
6MmI4fwcClbnQJeIvtmJPm,222159,20,0.941,0.0747,0.909,0.137,0.344,-2.456,0.198,132.007,4,0
6ACCpKQ0Ca5VmFaRqdKm9h,202476,18,0.77,0.118,0.709,0.0,0.205,-5.499,0.0927,114.984,4,0
3sOd6DeqHC1wkKBqyZbfE4,235106,6,0.662,0.219,0.898,0.31,0.148,-6.487,0.0477,117.994,4,0
17nicr4bub5sGc9Hac7hUg,187200,31,0.827,0.0246,0.889,0.0,0.351,-5.124,0.131,125.059,4,0
09d9ySiqQ6YX5Usnj8nba0,173333,20,0.64,0.131,0.537,1.19e-06,0.34,-10.694,0.155,126.057,4,0
5v2ByxOB3Q9p5DsAndtuO2,139626,45,0.524,0.923,0.185,5.23e-05,0.139,-12.967,0.0324,90.857,4,0
13lgFanIzQVjIiVvxyAjjS,151825,33,0.78,0.029,0.76,0.0,0.157,-4.154,0.0923,142.997,4,0
2XE14vp7hkDhredi6SQ9Oz,237987,21,0.628,0.00319,0.706,0.00172,0.105,-9.054,0.0394,100.004,4,0
6HG9HwiSqzyZjKZj2xy5FX,254111,21,0.901,0.0561,0.615,0.000131,0.323,-10.011,0.132,127.973,4,0
6CtdnPhSHyoRfOexN7oRyc,215514,48,0.495,0.915,0.196,0.0,0.152,-9.992,0.0333,76.47,4,0
1hS3RXEQbXtWgYpot2Ay07,168705,50,0.635,0.644,0.549,1.44e-05,0.131,-8.509,0.0264,114.002,4,0
0UYnhUfnUj5adChuAXvLUB,211978,80,0.492,0.686,0.416,8.61e-05,0.203,-10.439,0.0254,94.926,4,0
5P8EHRl1ANXNPEqiy0JoH1,173610,52,0.672,0.621,0.608,0.0,0.434,-10.98,0.0485,135.92,4,0
693xmBAOD4xwkS4W71W1Jn,214866,60,0.582,0.901,0.373,0.151,0.104,-12.192,0.0483,135.954,4,0
7zh9Phpu0GVQ6bCbPHiZAf,172190,48,0.566,0.573,0.575,0.158,0.144,-7.728,0.0253,98.978,4,0
4BXnNaxLDGU1i3PK3iaWns,223829,37,0.689,0.18,0.693,2.25e-06,0.0927,-6.26,0.0569,83.99,4,0
1kr0XkYcWe2HTuCFN3BuGA,294189,66,0.293,0.886,0.131,0.14,0.105,-18.658,0.039,78.885,4,0
0VXQiOS3qpyAQNSX8jX88I,198631,25,0.43,0.832,0.337,6.09e-06,0.0636,-10.644,0.0297,129.685,3,0
2O8sRSDqT68vda5AAo2lnt,128266,27,0.549,0.886,0.126,0.00188,0.11,-14.777,0.0418,62.288,4,0
2T3Ju3gvOsAcYXgZ8qrX4P,246212,22,0.346,0.95,0.158,0.0608,0.0852,-13.598,0.033,96.094,4,0
61X73CJcpwGIxgQgKEXbw0,230098,55,0.568,0.15,0.686,1.81e-06,0.0881,-6.635,0.033,172.075,4,0
3Eh3wDt6HDAx8mxDrOxIsQ,271973,30,0.16,0.86,0.393,0.0151,0.0784,-9.892,0.0332,177.531,4,0
5Q7BgJ0EhqFWdqlMtgDUgM,204453,24,0.522,0.0693,0.727,4.86e-06,0.0869,-5.935,0.0516,75.108,4,0
4qNolArPDQFWFDY9CV6gho,230920,34,0.503,0.47,0.345,0.0,0.113,-7.332,0.0452,138.87,4,0
0XVbJvveXmtVlMGKhIcGZK,302426,19,0.424,0.809,0.226,0.0665,0.107,-12.806,0.0437,93.951,5,0
6d1P91nb0Hk6vpQHQV1zN0,194800,25,0.374,0.539,0.443,7.15e-05,0.357,-9.222,0.03,139.509,3,0
2DjWsDGgL1xNbhnr7f6t5F,193120,76,0.692,0.0811,0.422,0.0,0.0848,-10.533,0.0333,74.375,4,0
3TpqFZxnxNe2qn362Wydz8,301142,17,0.499,0.311,0.442,0.071,0.0864,-8.876,0.0291,139.249,4,0
5Ad4txkIPAHM4ciyEzmY3P,207786,24,0.668,0.228,0.596,0.000241,0.109,-6.576,0.0264,110.011,4,0
3Nc53UVSUBvYjuhuNouvfi,209126,18,0.549,0.00079,0.725,0.00101,0.114,-6.953,0.0303,147.988,4,0
1HoSyT8MIKRUZ3q3ohEFiK,356474,37,0.415,0.899,0.217,5.43e-05,0.113,-11.817,0.0372,141.353,4,0
5jbYfN6JNQgz6rBq8tdbTj,165557,32,0.614,0.872,0.285,4.25e-05,0.232,-11.936,0.033,116.289,4,0
7rKyITVLEwldhdXIy7P6Vw,241600,61,0.54,0.368,0.677,0.0,0.224,-6.349,0.0286,98.339,4,0
3Y3fuCPfs1GFJr2BnQ13Ls,304013,35,0.465,0.677,0.407,0.000123,0.085,-8.243,0.0294,80.399,4,0
73pCLjhGOv4J7IpAPj4D84,276146,37,0.463,0.871,0.248,2.83e-05,0.103,-10.246,0.0448,139.31,4,0
2VOrYcyK0rqa9gZ0gUL0fI,226490,49,0.653,0.815,0.288,0.000138,0.119,-9.487,0.0347,137.853,4,0
3gHOThR42dJBUnlbNoCQEF,248725,18,0.59,0.184,0.705,0.00146,0.154,-9.442,0.0427,91.909,4,0
0z0KuKYsE0rYmdS7gedm4O,185027,12,0.482,0.465,0.324,0.00061,0.0936,-12.013,0.0275,96.775,4,0
7jEeK2YYjH4ollu0q2fuOn,212020,26,0.516,0.5,0.493,2.11e-06,0.108,-5.834,0.0283,121.985,3,0
51ZW0OUvhcO0uyXR3E68bh,199384,40,0.73,0.872,0.205,0.0593,0.095,-15.489,0.0957,124.989,4,0
4zXuYQNDmw3dlauyc8q3Kd,99620,60,0.365,0.959,0.07,0.000977,0.111,-17.095,0.0838,174.053,3,0
21JL0gpeAYgbSUmzhgSPJz,212467,59,0.605,0.751,0.299,0.474,0.0943,-11.192,0.0264,109.008,4,0
5v2ByxOB3Q9p5DsAndtuO2,139626,45,0.524,0.923,0.185,5.23e-05,0.139,-12.967,0.0324,90.857,4,0
0wCrg1LhgPcGMw51qqpI6k,277240,54,0.6,0.0603,0.77,4.79e-06,0.0967,-5.559,0.0302,128.473,4,0
6D3sNZ0y2P2uonpPQeMosP,172893,19,0.663,0.0999,0.674,0.0,0.131,-5.737,0.0234,91.985,4,0
67swXHVknS142T5tIcNFkl,210840,51,0.558,0.222,0.852,0.000707,0.111,-4.388,0.041,117.962,4,0
4aX4dqpYXTxRMTcjekxPyp,272080,32,0.584,0.795,0.275,5.01e-05,0.0924,-11.356,0.0292,103.088,4,0
3qMlZI2Qhj5QjwJLFNvaqc,203866,16,0.568,0.192,0.8,0.0484,0.0835,-7.198,0.0319,133.076,4,0
03R9GOTrB56l1znR4j5jhR,163712,22,0.686,0.0418,0.644,0.000305,0.153,-5.574,0.0371,123.923,4,0
6iXB2WnYMibrt2xJzEu7X0,185240,29,0.637,0.00735,0.67,1.43e-06,0.149,-6.413,0.0271,105.004,4,0
7m4pa6QJVZ5T4vf33pvLTm,262680,42,0.585,0.458,0.404,6.42e-06,0.121,-8.188,0.0477,125.267,4,0
0pMuYi969CAQ2gwJjR0Fgn,263413,27,0.565,0.765,0.478,0.00993,0.167,-7.732,0.0258,111.955,4,0
75xfI6mkO4352qCDcN95q4,194173,15,0.398,0.858,0.175,0.000475,0.111,-11.153,0.0391,99.896,3,0
3d5B5nqP5r6aUDJYf4JPSN,174314,38,0.698,0.0396,0.629,0.0,0.0738,-6.636,0.0298,120.051,4,0
1WFTbfjtW9DsL2txiNYKyK,265693,39,0.549,0.277,0.437,0.102,0.118,-11.779,0.0286,150.066,4,0
5M7jnmPrtHgL5H4fTewJch,174773,44,0.413,0.175,0.623,0.0014,0.129,-6.83,0.0318,155.843,3,0
5bIgzvxvlefRUCQK9JPocF,219681,63,0.426,0.856,0.274,0.00658,0.111,-16.649,0.146,100.255,4,0
3AUBLZk7wQX0GzG5BsZNYk,170421,12,0.448,0.0238,0.802,0.000799,0.305,-4.928,0.0515,168.703,4,0
0vZyyhfcHNDPuIVf3Hc8ew,204946,24,0.678,0.362,0.674,0.00772,0.256,-7.555,0.0266,130.965,4,0
0ZZgJ88wX7vdRQSFEW04FM,215021,49,0.772,0.00189,0.41,0.884,0.112,-9.628,0.109,136.003,4,0
3WOhcATHxK2SLNeP5W3v1v,143330,90,0.776,0.0146,0.667,0.3,0.0761,-6.622,0.0983,130.019,4,0
3Du9k9oZz7DJCMZviju2lD,217529,73,0.702,0.00695,0.945,0.613,0.352,-3.997,0.0394,125.001,4,0
0j3gAEzdaNCiv6cXzdY5gZ,199520,42,0.847,0.0573,0.661,0.0,0.291,-9.705,0.375,125.096,4,0
1TcF5F10EN17vraisG1gQv,170358,77,0.785,0.0038,0.831,0.0105,0.086,-3.681,0.0444,126.056,4,0
0gExQivfnTQxzD85envbyy,148525,51,0.666,0.0185,0.85,0.269,0.0866,-4.507,0.0371,147.01,4,0
4YZpWGihruxXJOf2FPnZmp,153600,39,0.777,0.0358,0.941,0.129,0.0808,-3.847,0.139,150.015,4,0
1bXW9UIZWmXtoSGXJvyyAm,266344,59,0.848,0.00332,0.692,0.158,0.0811,-11.519,0.101,147.001,4,0
7kdMnkySYCReo8BsznztAF,259200,22,0.713,0.00059,0.973,0.834,0.295,-5.355,0.0746,150.005,4,0
1JCpF28evLoaFOVfWxorj5,161006,28,0.524,0.00586,0.982,0.0499,0.704,-6.584,0.101,74.993,4,0
5YXlSRFFpJCiEqfn9kctWI,182813,57,0.716,0.0635,0.836,0.0,0.218,-4.946,0.138,120.997,4,0
5h68SoVFGleijCtjEja3xG,203618,83,0.761,0.154,0.856,0.503,0.16,-5.121,0.109,127.111,4,0
6qNarhsEYw4h8GKvtU33lY,126511,44,0.782,0.0612,0.733,1.9e-05,0.054,-5.681,0.0679,140.003,4,0
0RwUodOQMZwbJktcNYFq6x,171265,57,0.857,0.383,0.772,0.0704,0.388,-9.499,0.22,128.003,4,0
2wohA4HoBQCpmRSXNIrLbr,185500,26,0.509,0.00188,0.969,0.437,0.276,-4.164,0.0718,179.972,4,0
1sY09LjCOiWtZKooLBhwUI,244343,26,0.805,0.000709,0.498,0.901,0.0975,-9.268,0.0778,127.988,4,0
2kSeF6yZz3wLFchfnX0xfO,185160,57,0.557,0.00399,0.889,0.141,0.323,-6.452,0.0351,126.017,4,0
1Ar2McJ98hNvgsHlxLTPQc,149506,60,0.697,0.00177,0.943,0.00738,0.214,-4.152,0.0402,131.997,4,0
1DXhcFfChBHkwcaVsb15ih,225940,18,0.629,0.0412,0.799,0.000177,0.931,-5.595,0.41,127.672,4,0
6ZYb7WaUWXO2SdgU1dSgH1,403680,34,0.788,0.00038,0.741,0.835,0.098,-7.573,0.0586,134.011,4,0
0a09r51dqD5n8xCEOld1WO,208967,30,0.719,0.192,0.853,0.578,0.134,-6.962,0.0362,130.044,4,0
5eIi76XOUB2SJ1Aev26Zjb,147707,58,0.786,0.00145,0.838,0.00387,0.0608,-9.549,0.159,117.014,4,0
0uLev2G8kxK1PH8Fsb9BHl,180773,36,0.77,0.0106,0.823,0.00179,0.237,-4.232,0.192,90.847,4,0
6Z9DLcPnRFLupsw5WJ5sLw,140961,46,0.821,0.00506,0.582,0.0113,0.0601,-9.23,0.155,133.913,4,0
2hPA6eCXmilws9KXeKwOGN,221975,48,0.527,0.0963,0.681,0.0405,0.111,-7.574,0.0497,125.156,4,0
0sJMoIcWlkdSqnADm5Q2am,202648,69,0.7,0.00414,0.863,0.0197,0.32,-6.755,0.179,123.996,4,0
1I4fm6R1YbcLE3DIut2yWu,232374,58,0.674,0.00308,0.657,0.111,0.111,-9.177,0.031,115.497,4,0
1MqZc58tU1uLQ5CFLkHXb2,229105,52,0.584,0.021,0.769,0.000961,0.212,-5.541,0.0525,144.961,4,0
